region,state,site_name,site_id,epa_id,address,city,zip,county,ff,lattude,longitude,final_date
2,NJ,WOODBROOK ROAD DUMP,204260,NJSFN0204260,FOOT OF WOODBROOK ROAD (SOUTH END),SOUTH PLAINFIELD,8820,MIDDLESEX,N,40.561564,-74.402914,2003-04-30
2,NJ,WOODLAND ROUTE 532 DUMP,200582,NJD980505887,ROUTE 532,WOODLAND TOWNSHIP,8019,BURLINGTON,N,39.829169,-74.492231,1984-09-21
2,NJ,WOODLAND ROUTE 72 DUMP,200581,NJD980505879,"RTE 72, ON SOOEY ROAD",WOODLAND TOWNSHIP,8019,BURLINGTON,N,39.821669,-74.447781,1984-09-21
2,NJ,ZSCHIEGNER REFINING,203757,NJD986643153,1442 MAXIM-SOUTHARD ROAD,HOWELL TOWNSHIP,7731,MONMOUTH,N,40.145833,-74.2,1998-03-06
2,NY,AMERICAN THERMOSTAT CO.,201350,NYD002066330,RTE 23 B,SOUTH CAIRO,12482,GREENE,N,42.266939,-73.941111,1983-09-08
2,NY,APPLIED ENVIRONMENTAL SERVICES,202121,NYD980535652,ONE SHORE RD,GLENWOOD LANDING,11545,NASSAU,N,40.823054,-73.646693,1986-06-10
2,NY,ARSENIC MINE,202816,NYD982531469,GIPSY TRAIL ROAD AND MT. NIMHAM ROAD,KENT,10512,PUTNAM,N,41.457972,-73.715285,2019-11-08
2,NY,BLACK RIVER PCBS,206296,NYN000206296,END OF HEWITT DRIVE,TOWN OF CHAMPION,13619,JEFFERSON,N,43.984269,-75.627753,2010-09-29
2,NY,BREWSTER WELL FIELD,202153,NYD980652275,MAIN ST /SE,PUTNAM COUNTY,10509,PUTNAM,N,41.401669,-73.6,1983-09-08
2,NY,BROOKHAVEN NATIONAL LABORATORY (USDOE),202841,NY7890008975,53 BELL AVE,UPTON,11961,SUFFOLK,Y,40.86,-72.869583,1989-11-21
2,NY,BYRON BARREL & DRUM,202257,NYD980780670,TOWN LINE ROAD,BYRON TOWNSHIP,14422,GENESEE,N,43.1191,-78.1103,1986-06-10
2,NY,CARROLL & DUBIES SEWAGE DISPOSAL,201492,NYD010968014,CANAL STREET,PORT JERVIS,12771,ORANGE,N,41.3942,-74.6681,1990-02-21
2,NY,CAYUGA GROUNDWATER CONTAMINATION SITE,204289,NYN000204289,STATE ROUTE 326,UNION SPRINGS,13160,CAYUGA,N,42.880556,-76.6425,2002-09-05
2,NY,CIRCUITRON CORP.,202301,NYD981184229,82 MILBAR BOULEVARD,EAST FARMINGDALE,11735,SUFFOLK,N,40.7495,-73.4195,1989-03-31
2,NY,CLAREMONT POLYCHEMICAL,201338,NYD002044584,501 WINDING ROAD,OLD BETHPAGE,11804,NASSAU,N,40.7576,-73.4432,1986-06-10
2,NY,COLESVILLE MUNICIPAL LANDFILL,202237,NYD980768691,EAST WINDSOR RD,TOWN OF COLESVILLE,13813,BROOME,N,42.160419,-75.58945,1986-06-10
2,NY,COMPUTER CIRCUITS,202636,NYD125499673,145 MARCUS BOULEVARD,HAUPPAUGE,11788,SUFFOLK,N,40.813194,-73.24611,1999-05-10
2,NY,CORTESE LANDFILL,201867,NYD980528475,SOUTH OF ROUTE 97,VIL OF NARROWSBURG,12764,SULLIVAN,N,41.600561,-75.065,1986-06-10
2,NY,CROWN CLEANERS OF WATERTOWN INC.,204284,NYD986965333,3595 STATE ROUTE 3,CARTHAGE,13619,JEFFERSON,N,44.022944,-75.651861,2002-09-05
2,NY,DEWEY LOEFFEL LANDFILL,201218,NYD000512335,MEAD ROAD,NASSAU,12123,RENSSELAER,N,42.560957,-73.560496,2011-03-10
2,NY,DIAZ CHEMICAL,203341,NYD067532580,40 JACKSON ST. AREA A,HOLLEY,14470,ORLEANS,N,43.222944,-78.029278,2004-07-22
2,NY,EIGHTEENMILE CREEK,206456,NYN000206456,198-300 MILL STREET,LOCKPORT,14094,NIAGARA,N,43.1813,-78.689544,2012-03-15
2,NY,ENDICOTT VILLAGE WELL FIELD,202264,NYD980780746,S. GRIPPEN AVENUE,VILLAGE OF ENDICOTT,13760,BROOME,N,42.086111,-76.086111,1986-06-10
2,NY,"FACET ENTERPRISES, INC.",201604,NYD073675514,RTE 14,ELMIRA,14903,CHEMUNG,N,42.1325,-76.829169,1983-09-08
2,NY,FMC CORP. (DUBLIN ROAD LANDFILL),201207,NYD000511857,DUBLIN ROAD,TOWN OF SHELBY,14103,ORLEANS,N,43.2172,-78.4417,1986-06-10
2,NY,FOREST GLEN MOBILE HOME SUBDIVISION,202361,NYD981560923,"LISA LANE, CARRIE DRIVE AND T. MARK DRV.",NIAGARA FALLS,14301,NIAGARA,N,43.1127,-78.9995,1989-11-21
2,NY,FULTON AVENUE,203853,NY0000110247,150 FULTON AVENUE,GARDEN CITY PARK,11040,NASSAU,N,40.737337,-73.657844,1998-03-06
2,NY,GCL TIE AND TREATING INC.,203408,NYD981566417,DELAWARE AVENUE,VILLAGE OF SIDNEY,13838,DELAWARE,N,42.300555,-75.413333,1994-05-31
2,NY,GE MOREAU,201858,NYD980528335,FT EDWARD & WM ST,SOUTH GLENS FALLS,12803,SARATOGA,N,43.28305,-73.629169,1983-09-08
2,NY,GENERAL MOTORS (CENTRAL FOUNDRY DIVISION),201644,NYD091972554,ROOSEVELT TOURIN ROAD,MASSENA,13662,ST. LAWRENCE,N,44.983889,-74.732781,1984-09-21
2,NY,GENZALE PLATING CO.,201344,NYD002050110,288 NEW HYDE PARK ROAD,FRANKLIN SQUARE,11010,NASSAU,N,40.7153,-73.6777,1987-07-22
2,NY,"GOLDISC RECORDINGS, INC.",202239,NYD980768717,725 BROADWAY,HOLBROOK,11741,SUFFOLK,N,40.7745,-73.0647,1986-06-10
2,NY,GOWANUS CANAL,206222,NYN000206222,BUTLER ST (BETWEEN BOND ST AND NEVINS ST,BROOKLYN,11231,KINGS,N,40.681639,-73.987333,2010-03-04
2,NY,GRIFFISS AIR FORCE BASE (11 AREAS),202438,NY4571924451,GRIFFISS AIR FORCE BASE,ROME,13440,ONEIDA,Y,43.233331,-75.416661,1987-07-22
2,NY,HAVILAND COMPLEX,202284,NYD980785661,ROUTE 9G & HAVILAND ROAD,TOWN OF HYDE PARK,12538,DUTCHESS,N,41.771111,-73.908061,1986-06-10
2,NY,HERTEL LANDFILL,202267,NYD980780779,RTE 44/55 BEDELL AVE & TUCKERS,PLATTEKILL,12528,ULSTER,N,41.688061,-74.038889,1986-06-10
2,NY,HOOKER (S AREA),202150,NYD980651087,BUFFALO AVE,NIAGARA FALLS,14303,NIAGARA,N,43.0757,-79.0054,1983-09-08
2,NY,HOOKER CHEMICAL & PLASTICS CORP./RUCO POLYMER CORP.,201477,NYD002920312,NEW SOUTH ROAD,HICKSVILLE,11801,NASSAU,N,40.7575,-73.504169,1986-06-10
2,NY,HOPEWELL PRECISION,201588,NYD066813064,15 RYAN RD,HOPEWELL JUNCTION,12533,DUTCHESS,N,41.61156,-73.78177,2005-04-27
2,NY,HUDSON RIVER PCBS,202229,NYD980763841,NO STREET APPLICABLE,HUDSON RIVER,12871,WASHINGTON,N,43.1102,-73.5765,1984-09-21
2,NY,ISLIP MUNICIPAL SANITARY LANDFILL,201714,NYD980506901,BLYDENBURG RD/LG ISLAND MOTOR,ISLIP,11751,SUFFOLK,N,40.8178,-73.1829,1989-03-31
2,NY,JOHNSTOWN CITY LANDFILL,201716,NYD980506927,W FULTON S EXT,TOWN OF JOHNSTOWN,12095,FULTON,N,43.043061,-74.393061,1986-06-10
2,NY,"JONES CHEMICALS, INC.",201302,NYD000813428,100 SUNNY SOL BLVD,CALEDONIA,14423,LIVINGSTON,N,42.976531,-77.845561,1990-02-21
2,NY,KENTUCKY AVENUE WELL FIELD,202142,NYD980650667,KENTUCKY AVE,HORSEHEADS,14845,CHEMUNG,N,42.145831,-76.828331,1983-09-08
2,NY,"LAWRENCE AVIATION INDUSTRIES, INC.",201335,NYD002041531,SHEEP PASTURE ROAD,PORT JEFFERSON STATION,11776,SUFFOLK,N,40.928139,-73.069194,2000-02-04
2,NY,LEHIGH VALLEY RAILROAD,203481,NYD986950251,GULF ROAD,LE ROY,14482,GENESEE,N,42.992028,-77.933306,1999-01-19
2,NY,LI TUNGSTEN CORP.,202972,NYD986882660,GARVIES POINT RD.,GLEN COVE,11542,NASSAU,N,40.860929,-73.640773,1992-10-14
2,NY,LIBERTY INDUSTRIAL FINISHING,201184,NYD000337295,55 MOTOR PARKWAY,FARMINGDALE,11735,NASSAU,N,40.72625,-73.448889,1986-06-10
2,NY,LITTLE VALLEY,204016,NY0001233634,"INTERSECT OF RTES 242, 353, AND BAKER RD",LITTLE VALLEY,14755,CATTARAUGUS,N,42.236667,-78.766944,1996-06-17
2,NY,MACKENZIE CHEMICAL WORKS,202187,NYD980753420,1 CORDELLO AVENUE,CENTRAL ISLIP,11722,SUFFOLK,N,40.788889,-73.205278,2001-09-13
2,NY,MAGNA METALS,201321,NYD001394881,510 Furnace Dock Road,CORTLANDT MANOR,10567,WESTCHESTER,N,41.2745,-73.8704,2019-05-15
2,NY,MALTA ROCKET FUEL AREA,202084,NYD980535124,PLAINS RD,MALTA,12020,SARATOGA,N,42.963889,-73.758331,1987-07-22
2,NY,"MATTIACE PETROCHEMICAL CO., INC.",201219,NYD000512459,GARVIES POINT ROAD,GLEN COVE,11542,NASSAU,N,40.8608,-73.6432,1989-03-31
2,NY,"MERCURY REFINING, INC.",201552,NYD048148175,26 RAILROAD AVE,COLONIE,12205,ALBANY,N,42.689719,-73.804169,1983-09-08
2,NY,MOHONK ROAD INDUSTRIAL PLANT,203945,NYD986950012,186 MOHONK ROAD,HIGH FALLS,12440,ULSTER,N,41.816667,-74.13444,1999-01-19
2,NY,"NEPERA CHEMICAL CO., INC.",201188,NYD000511451,COUNTY RT 4,MAYBROOK,12543,ORANGE,N,41.4643,-74.2447,1986-06-10
2,NY,NEW CASSEL/HICKSVILLE GROUND WATER CONTAMINATION,203974,NY0001095363,SOUTHERN END OF IRIS PLACE,NEW CASSEL/HICKSVILLE,11590,NASSAU,N,40.752446,-73.559781,2011-09-16
2,NY,NEWTOWN CREEK,206282,NYN000206282,SOUTH END OF IVY HILL ROAD,"BROOKLYN, QUEENS",11222,NA,N,40.715192,-73.930762,2010-09-29
2,NY,NIAGARA MOHAWK POWER CORP. (SARATOGA SPRINGS PLANT),202182,NYD980664361,EAST AVENUE & EXCELCIOR RD,SARATOGA SPRINGS,12866,SARATOGA,N,43.09,-73.776111,1990-02-21
2,NY,OLD BETHPAGE LANDFILL,201951,NYD980531727,ROUND SWAMP RD,OYSTER BAY,11804,NASSAU,N,40.756939,-73.447219,1983-09-08
2,NY,OLD ROOSEVELT FIELD CONTAMINATED GW AREA,204234,NYSFN0204234,CLINTON ROAD/OLD COUNTRY ROAD,GARDEN CITY,11530,NASSAU,N,40.733611,-73.618472,2000-05-11
2,NY,OLEAN WELL FIELD,201877,NYD980528657,LAUREN ST,OLEAN,14760,CATTARAUGUS,N,42.069439,-78.404719,1983-09-08
2,NY,ONONDAGA LAKE,203382,NYD986913580,Postal Address is unavailable for the Site,SYRACUSE,13209,ONONDAGA,N,43.069444,-76.208056,1994-12-16
2,NY,PENINSULA BOULEVARD GROUNDWATER PLUME,204407,NYN000204407,PENINSULA BOULEVARD AND HAMILTON AVENUE,HEWLETT,11557,NASSAU,N,40.640392,-73.695667,2004-07-22
2,NY,PLATTSBURGH AIR FORCE BASE,202439,NY4571924774,PLATTSBURGH AFB,PLATTSBURGH,12901,CLINTON,Y,44.6575,-73.464719,1989-11-21
2,NY,POLLUTION ABATEMENT SERVICES,201196,NYD000511659,55 SENECA ST,OSWEGO,13126,OSWEGO,N,43.47,-76.483331,1983-09-08
2,NY,PORT WASHINGTON LANDFILL,202155,NYD980654206,WEST SHORE RD,PORT WASHINGTON,11050,NASSAU,N,40.81805,-73.666661,1983-09-08
2,NY,PREFERRED PLATING CORP.,202245,NYD980768774,32 ALLEN BLVD,FARMINGDALE,11735,SUFFOLK,N,40.7158,-73.4253,1986-06-10
2,NY,RAMAPO LANDFILL,201191,NYD000511493,RTE 59,RAMAPO,10974,ROCKLAND,N,41.14,-74.161389,1983-09-08
2,NY,RICHARDSON HILL ROAD LANDFILL/POND,201770,NYD980507735,RICHARDSON HILL RD,SIDNEY CENTER,13839,DELAWARE,N,42.252781,-75.249169,1987-07-22
2,NY,"ROBINTECH, INC./NATIONAL PIPE CO.",201452,NYD002232957,3421 OLD VESTAL ROAD,TOWN OF VESTAL,13850,BROOME,N,42.1049,-75.9922,1986-06-10
2,NY,ROSEN BROTHERS SCRAP YARD/DUMP,202609,NYD982272734,PENDELTON ST.,CORTLAND,13045,CORTLAND,N,42.591669,-76.175281,1989-03-31
2,NY,ROWE INDUSTRIES GROUND WATER CONTAMINATION,202330,NYD981486954,SAG HARBOR-BRIDGEHAMPTON TURNPIKE,NOYACK/SAG HARBOR,11963,SUFFOLK,N,40.982781,-72.3,1987-07-22
2,NY,SAINT-GOBAIN PERFORMANCE PLASTICS,202702,NYD004986741,14 McCaffrey Street,VILLAGE OF HOOSICK FALLS,12090,RENSSELAER,N,42.8943,-73.3566,2017-08-02
2,NY,SARNEY FARM,202088,NYD980535165,BENSON HILL RD,AMENIA,12501,DUTCHESS,N,41.75555,-73.561389,1986-06-10
2,NY,"SEALAND RESTORATION, INC.",202090,NYD980535181,PRAY RD,LISBON,13669,ST. LAWRENCE,N,44.703611,-75.361531,1990-08-30
2,NY,SENECA ARMY DEPOT,202425,NY0213820830,FAYETTE RD,ROMULUS,14541,SENECA,Y,42.75,-76.85445,1990-08-30
2,NY,SHENANDOAH ROAD GROUNDWATER CONTAMINATION,204269,NYSFN0204269,"SHENANDOAH RD & BURBANK RD, SEYMOUR LANE",EAST FISHKILL,12533,DUTCHESS,N,41.526111,-73.792222,2001-06-14
2,NY,SIDNEY LANDFILL,201764,NYD980507677,RICHARDSON HILL RD,SIDNEY,13839,DELAWARE,N,42.2577,-75.243,1989-03-31
2,NY,SINCLAIR REFINERY,202093,NYD980535215,S BROOKLYN AVE,WELLSVILLE,14895,ALLEGANY,N,42.1088,-77.9416,1983-09-08
2,NY,SMITHTOWN GROUND WATER CONTAMINATION,204148,NY0002318889,"ST. JAMES, NISSEQUOGUE & HEAD OF HARBOR",SMITHTOWN,11780,SUFFOLK,N,40.887806,-73.174778,1999-01-19
2,NY,SOLVENT SAVERS,201687,NYD980421176,UNION VALLEY RD,LINCKLAEN,13052,CHENANGO,N,42.665,-75.876661,1983-09-08
2,NY,STANTON CLEANERS AREA GROUND WATER CONTAMINATION,204167,NYD047650197,110 CUTTER MILL ROAD,GREAT NECK,11021,NASSAU,N,40.782361,-73.734139,1999-05-10
2,NY,"TRI-CITIES BARREL CO., INC.",201830,NYD980509285,ADJ. TO ROUTE 7 I-88,PORT CRANE,13833,BROOME,N,42.15805,-75.811939,1989-10-04
2,NY,VESTAL WATER SUPPLY WELL 1-1,202228,NYD980763767,605 VESTAL PKWY,VESTAL,13850,BROOME,N,42.0902,-76.0557,1983-09-08
2,NY,VOLNEY MUNICIPAL LANDFILL,201836,NYD980509376,SILK ROAD,TOWN OF VOLNEY,13069,OSWEGO,N,43.36055,-76.379169,1986-06-10
2,NY,WAPPINGER CREEK,201758,NYN000201758,"Wappinger Creek, downstream of Wappingers Falls","WAPPINGER FALLS, TOWN OF WAPPINGER, TOWN OF POUGHKEEPSIE",12590,DUTCHESS,N,41.597684,-73.927136,2016-09-09
2,NY,WOLFF-ALPORT CHEMICAL COMPANY,206479,NYC200400810,1125-1139 IRVING AVENUE,RIDGEWOOD,11385,QUEENS,N,40.692672,-73.901997,2014-05-12
2,NY,YORK OIL CO.,201202,NYD000511733,N LAWRENCE RD,MOIRA,12957,FRANKLIN,N,44.8225,-74.5751,1983-09-08
2,PR,ATLANTIC FLEET WEAPONS TRAINING AREA,204694,PRN000204694,Postal Address is unavailable for the Site,VIEQUES,765,VIEQUES,Y,18.13058,-65.3106,2005-02-11
2,PR,CABO ROJO GROUND WATER CONTAMINATION,206319,PRN000206319,CROSS STR. CALLE BARBOSA & CALLE DEDIEGO,CABO ROJO,623,CABO ROJO,N,18.090725,-67.148325,2011-03-10
2,PR,CIDRA GROUNDWATER CONTAMINATION,204538,PRN000204538,ROAD 171 (SOUTH OF THE VILLAGE OF CIDRA) WEST OF ROAD #171,CIDRA,739,CIDRA,N,18.175277,-66.161944,2004-07-22
2,PR,COROZAL WELL,206452,PRN000206452,[OFF OF] CARRETERA 811 KM 3.0,COROZAL,783,COROZAL,N,18.295711,-66.286206,2012-03-15
2,PR,DORADO GROUND WATER CONTAMINATION,201872,PRN000201872,PR-694 Km 4.5,DORADO,646,DORADO,N,18.429756,-66.27832,2016-09-09
2,PR,FIBERS PUBLIC SUPPLY WELLS,202559,PRD980763783,RTE 3,JOBOS,784,NA,N,17.9632,-66.1461,1984-09-21
2,PR,HORMIGAS GROUND WATER PLUME,206359,PRN000206359,CARRETERA 785 KM 4.9,CAGUAS,725,CAGUAS,N,18.2206,-66.101,2011-03-10
2,PR,JUNCOS LANDFILL,202511,PRD980512362,"BO CEIBA NORTE, ROAD 189",JUNCOS,777,JUNCOS,N,18.2232,-65.9087,1983-09-08
2,PR,MAUNABO URBANO PUBLIC WELLS,205831,PRN000205831,"STATE ROAD #3, KM 110.2",MAUNABO,707,MAUNABO,N,18.005611,-65.901417,2006-09-27
2,PR,"PAPELERA PUERTORRIQUENA, INC.",205848,PRD090290685,"RD 111 KM 1.8, VIVI ABAJO WARD",UTUADO,641,NA,N,18.265194,-66.694908,2009-09-23
2,PR,PESTICIDE WAREHOUSE I,202985,PRD987367349,ROAD # 2 KM 59.7,ARECIBO,612,ARECIBO,N,18.435556,-66.6,2006-09-27
2,PR,PESTICIDE WAREHOUSE III,202979,PRD987367299,ROAD 670 KM 3.7 PALO ALTO,MANATI,674,MANATI,N,18.429139,-66.458,2003-04-30
2,PR,PROTECO,202756,PRD000831487,ROAD 385 KM 4.4 BO TALLABOA,PENUELAS,624,PENUELAS,N,18.0152,-66.7003,2019-05-15
2,PR,SAN GERMAN GROUND WATER CONTAMINATION,205957,PRN000205957,STATE ROAD #122 (ALSO KNOWN AS ROAD 119),San German,683,SAN GERMAN,N,18.084472,-67.035306,2008-03-19
2,PR,"SCORPIO RECYCLING, INC.",203570,PRD987376662,STATE ROAD #2 KM. 19.7 (ACUNA STREET),CANDELERIA WARD,949,NA,N,18.409167,-66.231944,2000-02-04
2,PR,THE BATTERY RECYCLING COMPANY,206263,PRR000004655,ROAD 2 KM 72.2 BO. CAMBALACHE,ARECIBO,612,ARECIBO,N,18.453603,-66.694097,2017-08-02
2,PR,UPJOHN FACILITY,202480,PRD980301154,RTE 2,BARCELONETA,617,BARCELONETA,N,18.4292,-66.5901,1984-09-21
2,PR,VEGA ALTA PUBLIC SUPPLY WELLS,202558,PRD980763775,HIGHWAY 2,VEGA ALTA,692,NA,N,18.418061,-66.330281,1984-09-21
2,PR,VEGA BAJA SOLID WASTE DISPOSAL,202533,PRD980512669,"ROAD 674, KM 2",RIO ABAJO WARD,693,VEGA BAJA,N,18.434306,-66.389722,1999-07-22
2,VI,TUTU WELLFIELD,202749,VID982272569,TUTU AREA ANNA'S RETREAT,TUTU,801,ST. THOMAS,N,18.341667,-64.885,1995-09-29
3,DC,WASHINGTON NAVY YARD,300031,DC9170024310,"901 M STREET, SE",WASHINGTON,20374,DISTRICT OF COLUMBIA,Y,38.875,-76.9875,1998-07-28
3,DE,ARMY CREEK LANDFILL,300086,DED980494496,RTE 13 + RTE 40,NEW CASTLE,19720,NEW CASTLE,N,39.653061,-75.608331,1983-09-08
3,DE,"CHEM-SOLV, INC.",300124,DED980714141,176A N DUPONT HIGHWAY,DOVER,19901,KENT,N,39.2216,-75.5764,1990-08-30
3,DE,DELAWARE CITY PVC PLANT,300091,DED980551667,780 SCHOOL HOUSE ROAD,NEW CASTLE,19720,NEW CASTLE,N,39.586111,-75.649439,1983-09-08
3,DE,DELAWARE SAND & GRAVEL LANDFILL,300034,DED000605972,229 GRANTHAM LANE,NEW CASTLE,19720,NEW CASTLE,N,39.651389,-75.602781,1983-09-08
3,DE,DOVER AIR FORCE BASE,300191,DE8570024010,RTE 113,DOVER,19901,KENT,Y,39.127781,-75.466669,1989-03-13
3,DE,DOVER GAS LIGHT CO.,300095,DED980693550,NEW ST,DOVER,19904,KENT,N,39.1558,-75.5277,1989-10-04
3,DE,"E.I. DU PONT DE NEMOURS & CO., INC. (NEWPORT PIGMENT PLANT LANDFILL)",300093,DED980555122,JAMES & WATER STS,NEWPORT,19804,NEW CASTLE,N,39.708331,-75.609169,1990-02-21
3,DE,HALBY CHEMICAL CO.,300125,DED980830954,600 TERMINAL AVE,NEW CASTLE,19720,NEW CASTLE,N,39.718611,-75.537219,1986-06-10
3,DE,"HARVEY & KNOTT DRUM, INC.",300123,DED980713093,OLD COUNTY RD,KIRKWOOD,19708,NEW CASTLE,N,39.573331,-75.770839,1983-09-08
3,DE,HOCKESSIN GROUNDWATER,303920,DEN000303920,OLD LANCASTER PIKE AT RAILROAD CROSSING,HOCKESSIN,19707,NEW CASTLE,N,39.78752,-75.696513,2018-05-17
3,DE,"KOPPERS CO., INC. (NEWPORT PLANT)",300092,DED980552244,FOOT OF LINDBURG ST,NEWPORT,19804,NEW CASTLE,N,39.704719,-75.624169,1990-08-30
3,DE,NCR CORP. (MILLSBORO PLANT),300061,DED043958388,MITCHELL RD POB 607,MILLSBORO,19966,SUSSEX,N,38.5775,-75.283061,1987-07-22
3,DE,NEWARK SOUTH GROUND WATER PLUME,306877,DEN000306877,BLUE HEN DRIVE,NEWARK,19713,NEW CASTLE,N,39.653889,-75.735,2018-01-18
3,DE,"STANDARD CHLORINE OF DELAWARE, INC.",300058,DED041212473,745 GOVERNOR LEA RD PO 319,NEW CASTLE,19720,NEW CASTLE,N,39.599581,-75.635831,1987-07-22
3,DE,TYBOUTS CORNER LANDFILL,300035,DED000606079,US RTE 13 & DEL RTE 71,NEW CASTLE,19720,NEW CASTLE,N,39.6125,-75.653339,1983-09-08
3,MD,ABERDEEN PROVING GROUND (EDGEWOOD AREA),300421,MD2210020036,OFF RTE 40,EDGEWOOD,21010,HARFORD,Y,39.395404,-76.30773,1990-02-21
3,MD,ABERDEEN PROVING GROUND (MICHAELSVILLE LANDFILL),300423,MD3210021355,OFF RTE 40,ABERDEEN,21005,HARFORD,Y,39.4606,-76.1414,1989-10-04
3,MD,ANDREWS AIR FORCE BASE,300420,MD0570024000,ALLENTOWN ROAD,ANDREWS AIR FORCE BASE,20762,PRINCE GEORGE'S,Y,38.791667,-76.875,1999-05-10
3,MD,BELTSVILLE AGRICULTURAL RESEARCH CENTER (USDA),300415,MD0120508940,BEAVERDAM AND SHEEP ROADS,BELTSVILLE,20705,PRINCE GEORGE'S,Y,39.029166,-76.884583,1994-05-31
3,MD,BRANDYWINE DRMO,304462,MD9570024803,BRANDYWINE ROAD AND CHERRY TREE CROSSING,BRANDYWINE,20613,PRINCE GEORGE'S,Y,38.698056,-76.845,1999-05-10
3,MD,BUSH VALLEY LANDFILL,300258,MDD980504195,BUSH RD POB 246,ABINGDON,21009,HARFORD,N,39.467219,-76.26195,1989-03-31
3,MD,CENTRAL CHEMICAL (HAGERSTOWN),303260,MDD003061447,MITCHELL AVE,HAGERSTOWN,21742,WASHINGTON,N,39.656667,-77.723611,1997-09-25
3,MD,CURTIS BAY COAST GUARD YARD,304341,MD4690307844,2401 HAWKINS POINT RD,BALTIMORE,21226,ANNE ARUNDEL,Y,39.2,-76.572694,2002-09-05
3,MD,DWYER PROPERTY GROUND WATER PLUME,303618,MDD985366756,NE OF INT. OF MD RTE 545 AND MD RTE 279,ELKTON,21921,CECIL,N,39.612007,-75.844474,2011-03-10
3,MD,FORT DETRICK AREA B GROUND WATER,304606,MDD985397249,810 SCHREIDER STREET,FORT DETRICK,21702,FREDERICK,Y,39.434442,-77.446769,2009-04-09
3,MD,FORT GEORGE G. MEADE,300435,MD9210020567,MARYLAND ROUTE 175,ODENTON,21113,ANNE ARUNDEL,Y,39.083333,-76.715278,1998-07-28
3,MD,INDIAN HEAD NAVAL SURFACE WARFARE CENTER,300430,MD7170024684,201 INDIAN HEAD HIGHWAY,INDIAN HEAD,20640,CHARLES,Y,38.591389,-77.174306,1995-09-29
3,MD,KANE & LOMBARD STREET DRUMS,300344,MDD980923783,KANE & LOMBARD STS,BALTIMORE,21224,BALTIMORE CITY,N,39.2956,-76.5419,1986-06-10
3,MD,LIMESTONE ROAD,300292,MDD980691588,LIMESTONE RD OFF RTE 51,CUMBERLAND,21502,ALLEGANY,N,39.626389,-78.722219,1983-09-08
3,MD,"ORDNANCE PRODUCTS, INC.",303253,MDD982364341,1079 MECHANICS VALLEY RD,NORTH EAST,21901,CECIL,N,39.630833,-75.923889,1997-09-25
3,MD,PATUXENT RIVER NAVAL AIR STATION,300429,MD7170024536,OPPOSITE LEXINGTON PARK (STATE HWY 235),PATUXENT RIVER,20670,ST. MARY'S,Y,38.270694,-76.419444,1994-05-31
3,MD,"SAND, GRAVEL AND STONE",300316,MDD980705164,RTE 40,ELKTON,21921,CECIL,N,39.615281,-75.896389,1983-09-08
3,MD,SAUER DUMP,300348,MDD981038334,4225 LYNHURST ROAD,DUNDALK,21222,BALTIMORE,N,39.270267,-76.45271,2012-03-15
3,MD,"SPECTRON, INC.",300192,MDD000218008,111 PROVIDENCE RD,ELKTON,21921,CECIL,N,39.691249,-75.877778,1994-05-31
3,MD,WOODLAWN COUNTY LANDFILL,300265,MDD980504344,FIRE TOWER & WAIBEL RDS.,COLORA,21917,CECIL,N,39.641669,-76.09,1987-07-22
3,PA,A.I.W. FRANK/MID-COUNTY MUSTANG,300773,PAD004351003,INT RTE 202 & RTE 30,EXTON,19341,CHESTER,N,40.031811,-75.6032,1989-10-04
3,PA,AVCO LYCOMING (WILLIAMSPORT DIVISION),300699,PAD003053709,652 OLIVER ST,WILLIAMSPORT,17701,LYCOMING,N,41.244031,-77.041111,1990-02-21
3,PA,BAGHURST DRIVE,306939,PAN000306939,NORTHERN INTERSECTION OF HENDRICKS ROAD AND BAGHURST DRIVE,HARLEYSVILLE,19438,MONTGOMERY,N,40.299483,-75.455133,2014-09-22
3,PA,BALLY GROUND WATER CONTAMINATION,301029,PAD061105128,ROUTE 100 20 N THIRD STREET,BALLY,19503,BERKS,N,40.3984,-75.5933,1987-07-22
3,PA,BELL LANDFILL,301509,PAD980705107,325 PARKER ROAD,TERRY TOWNSHIP,18853,BRADFORD,N,41.633061,-76.389169,1989-10-04
3,PA,BENDIX FLIGHT SYSTEMS DIVISION,300694,PAD003047974,MONTROSE PLT,SOUTH MONTROSE,18843,SUSQUEHANNA,N,41.797361,-75.88625,1987-07-22
3,PA,BERKS SAND PIT,301434,PAD980691794,UNOBTAINABLE,LONGSWAMP TOWNSHIP,19539,BERKS,N,40.4646,-75.6273,1984-09-21
3,PA,BLOSENSKI LANDFILL,301376,PAD980539985,ROUTE 340,WEST CALN TOWNSHIP,19376,CHESTER,N,40.02,-75.91055,1983-09-08
3,PA,BOARHEAD FARMS,300963,PAD047726161,LONELY COTTAGE DRIVE,BRIDGETON TOWNSHIP,18972,BUCKS,N,40.545831,-75.125,1989-03-31
3,PA,BORIT ASBESTOS,301842,PAD981034887,6 MAPLE STREET,AMBLER,19002,MONTGOMERY,N,40.153472,-75.228625,2009-04-09
3,PA,"BRESLUBE-PENN, INC.",301139,PAD089667695,84 MONTOUR RD,CORAOPOLIS,15108,ALLEGHENY,N,40.501389,-80.146389,1996-06-17
3,PA,BROWN'S BATTERY BREAKING,301625,PAD980831812,446 FISHER DAM RD,HAMBURG,19526,BERKS,N,40.519439,-76.001389,1986-06-10
